Location,Timetag,Hourly Surface solar radiation downwards (J/m2),Temperature factor
work,2020-06-17 01:00:00,0.0,0.9461267
work,2020-06-17 02:00:00,0.0,0.9391663
work,2020-06-17 03:00:00,34268.0,0.9336229
work,2020-06-17 04:00:00,298606.0,0.9332945
work,2020-06-17 05:00:00,745992.0,0.94766057
work,2020-06-17 06:00:00,1082434.0,0.9675462
work,2020-06-17 07:00:00,1525906.0,0.98073757
work,2020-06-17 08:00:00,1677554.0,0.99064004
work,2020-06-17 09:00:00,1906822.0,0.9951056
work,2020-06-17 10:00:00,2432882.0,0.9971547
work,2020-06-17 11:00:00,1803788.0,0.9979828
work,2020-06-17 12:00:00,1796656.0,0.99794406
work,2020-06-17 13:00:00,1749660.0,0.9978771
work,2020-06-17 14:00:00,1557588.0,0.9978107
work,2020-06-17 15:00:00,797212.0,0.9977118
work,2020-06-17 16:00:00,576116.0,0.99648094
work,2020-06-17 17:00:00,298624.0,0.9946048
work,2020-06-17 18:00:00,148452.0,0.9918009
work,2020-06-17 19:00:00,22568.0,0.9895289
work,2020-06-17 20:00:00,0.0,0.9838636
work,2020-06-17 21:00:00,0.0,0.979203
work,2020-06-17 22:00:00,0.0,0.976588
work,2020-06-17 23:00:00,0.0,0.97485656
work,2020-06-18 00:00:00,0.0,0.97295326
work,2020-06-18 01:00:00,0.0,0.9715258
work,2020-06-18 02:00:00,0.0,0.97057426
work,2020-06-18 03:00:00,5175.0,0.9683814
work,2020-06-18 04:00:00,41741.0,0.9663567
work,2020-06-18 05:00:00,151504.0,0.96408284
work,2020-06-18 06:00:00,353448.0,0.9654825
work,2020-06-18 07:00:00,502574.0,0.9668319
work,2020-06-18 08:00:00,758488.0,0.96801114
work,2020-06-18 09:00:00,1315878.0,0.9734242
work,2020-06-18 10:00:00,1774504.0,0.9852363
work,2020-06-18 11:00:00,2197788.0,0.9926292
work,2020-06-18 12:00:00,2011292.0,0.99665797
work,2020-06-18 13:00:00,1560088.0,0.9975835
work,2020-06-18 14:00:00,1215716.0,0.99779
work,2020-06-18 15:00:00,890608.0,0.99781036
work,2020-06-18 16:00:00,571520.0,0.9976589
work,2020-06-18 17:00:00,365564.0,0.9968412
work,2020-06-18 18:00:00,216280.0,0.99583936
work,2020-06-18 19:00:00,37928.0,0.990932
work,2020-06-18 20:00:00,0.0,0.98167694
work,2020-06-18 21:00:00,0.0,0.9751995
work,2020-06-18 22:00:00,0.0,0.96808875
work,2020-06-18 23:00:00,0.0,0.9612402
work,2020-06-19 00:00:00,0.0,0.96428216
work,2020-06-19 01:00:00,0.0,0.9369859
work,2020-06-19 02:00:00,0.0,0.92443484
work,2020-06-19 03:00:00,34611.0,0.921562
work,2020-06-19 04:00:00,272833.0,0.9247304
work,2020-06-19 05:00:00,696000.0,0.94278926
work,2020-06-19 06:00:00,978758.0,0.96383685
work,2020-06-19 07:00:00,1765798.0,0.9777235
work,2020-06-19 08:00:00,2297686.0,0.9904276
work,2020-06-19 09:00:00,2414276.0,0.99525726
work,2020-06-19 10:00:00,2129720.0,0.9966546
work,2020-06-19 11:00:00,2077584.0,0.9965055
work,2020-06-19 12:00:00,1942594.0,0.9972449
work,2020-06-19 13:00:00,1866000.0,0.9972058
work,2020-06-19 14:00:00,1736724.0,0.9973911
work,2020-06-19 15:00:00,1442228.0,0.99623895
work,2020-06-19 16:00:00,845840.0,0.99416965
work,2020-06-19 17:00:00,649328.0,0.9918861
work,2020-06-19 18:00:00,387916.0,0.99103755
work,2020-06-19 19:00:00,73440.0,0.9874202
work,2020-06-19 20:00:00,0.0,0.97697717
work,2020-06-19 21:00:00,0.0,0.967088
work,2020-06-19 22:00:00,0.0,0.9567134
work,2020-06-19 23:00:00,0.0,0.9471624
work,2020-06-20 00:00:00,0.0,0.9401782
work,2020-06-20 01:00:00,0.0,0.93350023
work,2020-06-20 02:00:00,0.0,0.928042
work,2020-06-20 03:00:00,34497.0,0.9230559
work,2020-06-20 04:00:00,302505.0,0.920728
work,2020-06-20 05:00:00,732664.0,0.93192446
work,2020-06-20 06:00:00,1105112.0,0.95019853
work,2020-06-20 07:00:00,1356078.0,0.96543217
work,2020-06-20 08:00:00,1675674.0,0.97745556
work,2020-06-20 09:00:00,1227878.0,0.98355436
work,2020-06-20 10:00:00,1687284.0,0.9841441
work,2020-06-20 11:00:00,1768008.0,0.9885796
work,2020-06-20 12:00:00,1893600.0,0.99143296
work,2020-06-20 13:00:00,1589060.0,0.9940189
work,2020-06-20 14:00:00,1240636.0,0.9948183
work,2020-06-20 15:00:00,1118932.0,0.9948723
work,2020-06-20 16:00:00,1082008.0,0.9944644
work,2020-06-20 17:00:00,694456.0,0.99411845
work,2020-06-20 18:00:00,352380.0,0.99201334
work,2020-06-20 19:00:00,65412.0,0.98704743
work,2020-06-20 20:00:00,0.0,0.9770269
work,2020-06-20 21:00:00,0.0,0.9650541
work,2020-06-20 22:00:00,0.0,0.95551103
work,2020-06-20 23:00:00,0.0,0.94779
work,2020-06-21 00:00:00,0.0,0.9392815
work,2020-06-21 01:00:00,0.0,0.9315962
work,2020-06-21 02:00:00,0.0,0.9259014
work,2020-06-21 03:00:00,34644.0,0.9231924
work,2020-06-21 04:00:00,305207.0,0.923975
work,2020-06-21 05:00:00,758783.0,0.9412371
work,2020-06-21 06:00:00,1201438.0,0.9698845
work,2020-06-21 07:00:00,1707886.0,0.9878448
work,2020-06-21 08:00:00,1919246.0,0.99561673
work,2020-06-21 09:00:00,1685500.0,0.99779534
work,2020-06-21 10:00:00,2111948.0,0.9979792
work,2020-06-21 11:00:00,2242784.0,0.9975615
work,2020-06-21 12:00:00,2098364.0,0.99622905
work,2020-06-21 13:00:00,1814972.0,0.9950252
work,2020-06-21 14:00:00,1306924.0,0.9947418
work,2020-06-21 15:00:00,1173968.0,0.9954655
work,2020-06-21 16:00:00,734504.0,0.9959086
work,2020-06-21 17:00:00,281196.0,0.99769616
work,2020-06-21 18:00:00,205824.0,0.9969473
work,2020-06-21 19:00:00,59284.0,0.9929117
work,2020-06-21 20:00:00,0.0,0.9888985
work,2020-06-21 21:00:00,0.0,0.98250556
work,2020-06-21 22:00:00,0.0,0.97719014
work,2020-06-21 23:00:00,0.0,0.96816146
work,2020-06-22 00:00:00,0.0,0.9571986
work,2020-06-22 01:00:00,0.0,0.9473166
work,2020-06-22 02:00:00,0.0,0.9375953
work,2020-06-22 03:00:00,34741.0,0.9304899
work,2020-06-22 04:00:00,290027.0,0.92747396
work,2020-06-22 05:00:00,757800.0,0.9381605
work,2020-06-22 06:00:00,1197902.0,0.9614887
work,2020-06-22 07:00:00,1716100.0,0.9805457
work,2020-06-22 08:00:00,1674852.0,0.98969924
work,2020-06-22 09:00:00,1830508.0,0.9932333
work,2020-06-22 10:00:00,2366402.0,0.9954977
work,2020-06-22 11:00:00,2654040.0,0.997213
work,2020-06-22 12:00:00,2274288.0,0.9978322
work,2020-06-22 13:00:00,2029160.0,0.99783397
work,2020-06-22 14:00:00,2004800.0,0.9978451
work,2020-06-22 15:00:00,1537216.0,0.997908
work,2020-06-22 16:00:00,1226768.0,0.99769294
work,2020-06-22 17:00:00,922232.0,0.9969919
work,2020-06-22 18:00:00,429508.0,0.99469084
work,2020-06-22 19:00:00,86432.0,0.98948944
work,2020-06-22 20:00:00,0.0,0.9772314
work,2020-06-22 21:00:00,0.0,0.96469194
work,2020-06-22 22:00:00,0.0,0.9533082
work,2020-06-22 23:00:00,0.0,0.93725204
work,2020-06-23 00:00:00,0.0,0.92160785
work,2020-06-23 01:00:00,0.0,0.91245306
work,2020-06-23 02:00:00,0.0,0.90640545
work,2020-06-23 03:00:00,33707.0,0.8996786
work,2020-06-23 04:00:00,304715.0,0.89879173
work,2020-06-23 05:00:00,759318.0,0.9263983
work,2020-06-23 06:00:00,1290338.0,0.96845126
work,2020-06-23 07:00:00,1827282.0,0.98860526
work,2020-06-23 08:00:00,2310574.0,0.99653804
work,2020-06-23 09:00:00,2695874.0,0.9979869
work,2020-06-23 10:00:00,2950314.0,0.9972049
work,2020-06-23 11:00:00,3054810.0,0.9952334
work,2020-06-23 12:00:00,2994404.0,0.99250567
work,2020-06-23 13:00:00,2777608.0,0.9895787
work,2020-06-23 14:00:00,2425844.0,0.9870485
work,2020-06-23 15:00:00,1967900.0,0.98524475
work,2020-06-23 16:00:00,1443280.0,0.98476386
work,2020-06-23 17:00:00,905804.0,0.9860521
work,2020-06-23 18:00:00,422672.0,0.98971546
work,2020-06-23 19:00:00,85172.0,0.9963511
work,2020-06-23 20:00:00,0.0,0.9976821
work,2020-06-23 21:00:00,0.0,0.99471843
work,2020-06-23 22:00:00,0.0,0.9911215
work,2020-06-23 23:00:00,0.0,0.98738706
work,2020-06-24 00:00:00,0.0,0.98338103
work,2020-06-24 01:00:00,0.0,0.9793564
work,2020-06-24 02:00:00,0.0,0.97493225
work,2020-06-24 03:00:00,33258.0,0.97028184
work,2020-06-24 04:00:00,305547.0,0.9665006
work,2020-06-24 05:00:00,763479.0,0.9727826
work,2020-06-24 06:00:00,1294924.0,0.9874821
work,2020-06-24 07:00:00,1829822.0,0.9969692
work,2020-06-24 08:00:00,2315782.0,0.9969206
work,2020-06-24 09:00:00,2717740.0,0.9901607
work,2020-06-24 10:00:00,2974612.0,0.98250115
work,2020-06-24 11:00:00,3088272.0,0.9751394
work,2020-06-24 12:00:00,3028176.0,0.96824497
work,2020-06-24 13:00:00,2810140.0,0.9626212
work,2020-06-24 14:00:00,2435276.0,0.95937073
work,2020-06-24 15:00:00,1998072.0,0.959128
work,2020-06-24 16:00:00,1468072.0,0.9626658
work,2020-06-24 17:00:00,923552.0,0.9690721
work,2020-06-24 18:00:00,433344.0,0.9790368
work,2020-06-24 19:00:00,87832.0,0.98972404
work,2020-06-24 20:00:00,0.0,0.9966857
work,2020-06-24 21:00:00,0.0,0.99796826
work,2020-06-24 22:00:00,0.0,0.99684584
work,2020-06-24 23:00:00,0.0,0.9950552
work,2020-06-25 00:00:00,0.0,0.9929202
work,2020-06-25 01:00:00,0.0,0.9897691
work,2020-06-25 02:00:00,0.0,0.9860032
work,2020-06-25 03:00:00,32263.0,0.982059
work,2020-06-25 04:00:00,300878.0,0.9789103
work,2020-06-25 05:00:00,753541.0,0.9830049
work,2020-06-25 06:00:00,1294454.0,0.9921973
work,2020-06-25 07:00:00,1832908.0,0.9975915
work,2020-06-25 08:00:00,2314210.0,0.9969911
work,2020-06-25 09:00:00,2693792.0,0.99178624
work,2020-06-25 10:00:00,2937964.0,0.98319024
work,2020-06-25 11:00:00,3024020.0,0.97347474
work,2020-06-25 12:00:00,2396318.0,0.9612639
work,2020-06-25 13:00:00,1736776.0,0.95456123
work,2020-06-25 14:00:00,1205192.0,0.9524854
work,2020-06-25 15:00:00,1075656.0,0.9539904
work,2020-06-25 16:00:00,780204.0,0.95516765
work,2020-06-25 17:00:00,613164.0,0.96146065
work,2020-06-25 18:00:00,380136.0,0.9710126
work,2020-06-25 19:00:00,82272.0,0.98095584
work,2020-06-25 20:00:00,0.0,0.9908353
work,2020-06-25 21:00:00,0.0,0.9958143
work,2020-06-25 22:00:00,0.0,0.99767554
work,2020-06-25 23:00:00,0.0,0.99787325
work,2020-06-26 00:00:00,0.0,0.99690413
work,2020-06-26 01:00:00,0.0,0.9952066
work,2020-06-26 02:00:00,0.0,0.9929
work,2020-06-26 03:00:00,30615.0,0.99033713
work,2020-06-26 04:00:00,293204.0,0.9882336
work,2020-06-26 05:00:00,739453.0,0.9909731
work,2020-06-26 06:00:00,1250920.0,0.99633205
work,2020-06-26 07:00:00,1796350.0,0.99753946
work,2020-06-26 08:00:00,2313798.0,0.99222285
work,2020-06-26 09:00:00,2678580.0,0.98298556
work,2020-06-26 10:00:00,2963346.0,0.97334063
work,2020-06-26 11:00:00,3068524.0,0.963004
work,2020-06-26 12:00:00,3012706.0,0.9530054
work,2020-06-26 13:00:00,2806988.0,0.94478065
work,2020-06-26 14:00:00,2415108.0,0.9387335
work,2020-06-26 15:00:00,1914648.0,0.9338981
work,2020-06-26 16:00:00,1439592.0,0.9318528
work,2020-06-26 17:00:00,801268.0,0.9361084
